49,NYX Cosmic Metals Lip Cream # CMLC11 - EXTRATERRESTRI,NYX,ลิปกลอสเฉดสีจัดจ้าน เนื้อครีมเรียบเนียนมาพร้อมกับเมทาลิคประกายมันวาว เพิ่มความหลากหลายให้ริมฝีปากแวววาวระยิบระยับดูมีมิติ,http://www.konvy.com/static/team/2016/1110/14787622706467_280x280.jpg,lipstick
50,NYX Matte Lipstick # MLS41 - UP THE BASS,NYX,ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน,http://www.konvy.com/static/team/2016/1110/14787617413556_280x280.jpg,lipstick
51,NYX Velvet Matte Lipstick # VMLS07 - MIAMI NIGHTS,NYX,ลิปสติกเนื้อแมตต์ที่คงความชุ่มชื่นให้ริมฝีปากตลอดทั้งวัน  เฉดสีใหม่ที่สวยโดดเด่นและหรูหรา เปลี่ยนริมฝีปากซีดจางให้สดใสชวนสัมผัส,http://www.konvy.com/static/team/2016/1110/14787623673763_280x280.jpg,lipstick
52,NYX Cosmic Metals Lip Cream # CMLC04 - DARK NEBULA,NYX,ลิปกลอสเฉดสีจัดจ้าน เนื้อครีมเรียบเนียนมาพร้อมกับเมทาลิคประกายมันวาว เพิ่มความหลากหลายให้ริมฝีปากแวววาวระยิบระยับดูมีมิติ,http://www.konvy.com/static/team/2016/1110/14787620884496_280x280.jpg,lipstick
53,NYX Matte Lipstick # MLS28 - COUTURE,NYX,ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน,http://www.konvy.com/static/team/2016/1110/14787532147154_280x280.jpg,lipstick
54,NYX Full Throttle Lipstick # FTLS09 - JOLT,NYX,ลิปสติกรุ่นใหม่ล่าสุด เคลือบริมฝีปากด้วยลิปแมตต์ที่คงความชุ่มชื่นให้ริมฝีปาก สร้างความสดใสสมบูรณ์แบบตามใจต้องการ,http://www.konvy.com/static/team/2016/1110/14787597736766_280x280.jpg,lipstick
55,NYX Cosmic Metals Lip Cream # CMLC12 - COMETS TAIL,NYX,ลิปกลอสเฉดสีจัดจ้าน เนื้อครีมเรียบเนียนมาพร้อมกับเมทาลิคประกายมันวาว เพิ่มความหลากหลายให้ริมฝีปากแวววาวระยิบระยับดูมีมิติ,http://www.konvy.com/static/team/2016/1110/14787623316573_280x280.jpg,lipstick
56,NYX Liquid Suede Cream Lipstick # LSCL20 - OH PUT IT ON,NYX,ลิปสติกเนื้อครีมกำมะหยี่เรียบลื่น เมื่อแห้งจะกลายเป็นเนื้อแมตต์ที่กันน้ำและติดทนยาวนาน มอบสีสันที่โดดเด่นมีชีวิตชีวาทุกมุมมอง,http://www.konvy.com/static/team/2016/1110/14787613696507_280x280.jpg,lipstick
57,NYX Matte Lipstick # MLS18 - BLOODY MARY,NYX,ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน,http://www.konvy.com/static/team/2016/1110/14787528422064_280x280.jpg,lipstick
58,NYX Matte Lipstick # MLS40 - ULTRA DARE,NYX,ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน,http://www.konvy.com/static/team/2016/1110/14787617118472_280x280.jpg,lipstick
