"15","NYX Slim Lip Liner Pencil  Splash 860 Peekaboo Neutral Brand New","NYX","604154932660","**NYX COSMETICS** SLIM LIP LINER PENCIL colour :  Splash 860 PEEKABOO NEUTRAL (NEUTRAL BROWN WITH SLIGHT PINK TONE) NYX s most popular lip pencil. Formulated with the highest ingredients. This pencil provides colour with smooth and creamy application. Does not bleed. Long-lasting wear. Chose from 60 awesome lip colours! * ALL 60 Colours of SLIM LIP PENCIL * (size: 0ml/ 1 g each)","http://rcdn-4.fishpond.co.nz/0068/896/310/196344994/6.jpeg","lipstick"
"16","NYX Cosmetics Slim Lip Liner Pencil - Fushcia & Purple Rain","NYX","680474765232","NYX s most popular lip pencil. Formulated with the highest ingredients. This pencil provides colour with smooth and creamy application. Does not bleed. Long lasting wear.","http://rcdn-1.fishpond.co.nz/0069/227/433/197209449/6.jpeg","lipstick"
"17","1 NYX Soft Matte Lip Cream SMLC21 TRANSYLVANIA / Matte deep violet + Free Earring Gift","NYX","634145853902","Neither lipstick nor lip gloss this is matte lip cream. A new kind of pout paint that goes on silky smooth and sets to a matte finish. Soft Matte Lip Cream is surprisingly durable and  unlike some matte lipstick formulas  also moisturising. Available in 21 lip colours.","http://rcdn-3.fishpond.co.nz/0076/600/383/211056742/6.jpeg","lipstick"
"18","1 NYX Soft Matte Lip Cream SMLC04 - London + Free Earring Gift","NYX","634145846850","Neither lipstick nor lip gloss.this is matte lip cream. A new kind of pout paint that goes on silky smooth and sets to a matte finish. Soft Matte Lip Cream is surprisingly durable and  unlike some matte lipstick formulas  also moisturising. Available in 13 lip colours.","http://rcdn-4.fishpond.co.nz/0065/086/236/208757141/6.jpeg","lipstick"
"19","Nyx Cosmetics Limited - Pure Decadence Lip Gloss Set03","NYX","800897832933","NYX COSMETICS 2014 LIMITED PURE DECADENT - 3PCS BUTTER GLOSS","http://rcdn-4.fishpond.co.nz/0065/858/790/188460705/6.jpeg","lipstick"
"20","NYX Cannes Lip Cream and Nude Pink Lip Liner Set (Bundle of 2 Items)- Perfect Pairings Collection","NYX","769823381733","no","http://rcdn-2.fishpond.co.nz/0098/939/290/237110591/6.jpeg","lipstick"
"21","NYX HIGH VOLTAGE 16 FELINE","NYX","800897834999","Amp up your look with our High Voltage lipstick! Each of the 22 dramatic shades is infused with vibrant colour with a super-rich finish!","http://rcdn-2.fishpond.co.nz/0081/644/877/221406925/6.jpeg","lipstick"
"22","NYX Soft Matte Lip Cream - Sydney","NYX","9999999999999","Matte lip cream is a new kind of lip colour that goes on silky smooth and sets to a matte finish. Soft Matte Lip Cream is surprisingly durable and unlike some matte lipstick formulas also moisturising","http://rcdn-2.fishpond.co.nz/0093/821/081/232722217/6.jpeg","lipstick"
"23","NYX Soft Matte Lip Cream SMLC20 - Copenhagen **Best Beauty**","NYX","604147922791","- Neither lipstick nor lip gloss - his is matte lip cream. A new kind of pout paint that goes on silky smooth and sets to a matte finish. Soft Matte Lip Cream is surprisingly durable and  unlike some matte lipstick formulas  also moisturising. - Formulation : Cream - Effect : Matte - Type : Lip Gross","http://rcdn-4.fishpond.co.nz/0070/295/406/200084096/6.jpeg","lipstick"
"24","NYX Slim Lip Liner Pencil 806 Chocolate","NYX","885648932285","What is this product. Slim  trim but never prim  our lip pencils come in a variety of dashing shades.from auburn to orange and traffic-stopping red. The buttery  long-wearing lip liner formula goes on easily and resists bleeding. More info: Creamy formula glides on smoothly and blends easily Provides long-lasting wear that does not feather or bleed Contains Coconut Oils to hydrate and condition Works perfectly with any NYX lipstick or gloss","http://rcdn-3.fishpond.co.nz/0070/879/040/201635856/6.jpeg","lipstick"
